configuration,run_index,scenario,selected_tools,skipped_tools,fallback_used,error 
without_follow_up_tracking,2,mixed_173_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,2,mixed_174_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,critical_congestion_with_sepsis,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,stable_day_shift,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,isolated_high_risk_patient,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,staffing_crunch,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,bed_block,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,queue_overload,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_001_low_stable_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_002_moderate_stable_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_003_high_stable_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_004_critical_stable_adequate_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_005_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_006_moderate_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_007_low_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_008_critical_isolated_high_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_009_low_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_010_moderate_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_011_high_isolated_critical_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_012_critical_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_013_low_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_014_moderate_multi_risk_adequate_open,patient_risk;flow_prediction;bed_management;staffing,,False,
without_follow_up_tracking,3,mixed_015_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_016_critical_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_017_low_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_018_moderate_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_019_high_stable_strained_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_020_critical_stable_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_021_low_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_022_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_023_high_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_024_critical_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_025_low_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_026_moderate_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_027_moderate_isolated_critical_strained_open,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_028_moderate_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_029_low_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_030_moderate_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_031_critical_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_032_critical_multi_risk_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_033_low_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_034_moderate_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_035_high_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_036_critical_stable_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_037_low_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_038_moderate_isolated_high_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_039_high_isolated_high_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_040_critical_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_041_low_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_042_low_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_043_high_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_044_critical_isolated_critical_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_045_low_multi_risk_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_046_low_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_047_high_multi_risk_adequate_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_048_moderate_multi_risk_critical_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_049_critical_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_050_moderate_stable_adequate_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_051_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_052_critical_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_053_low_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_054_moderate_isolated_high_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_055_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_056_critical_isolated_high_adequate_tight,patient_risk;flow_prediction;bed_management,staffing,False,
without_follow_up_tracking,3,mixed_057_low_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_058_moderate_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_059_high_isolated_critical_adequate_open,patient_risk;flow_prediction;staffing,bed_management,False,
without_follow_up_tracking,3,mixed_060_critical_isolated_critical_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_061_low_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_062_moderate_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_063_high_multi_risk_adequate_open,patient_risk;flow_prediction;bed_management;staffing,,False,
without_follow_up_tracking,3,mixed_064_critical_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_065_low_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_066_moderate_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_067_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_068_critical_stable_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_069_low_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_070_moderate_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_071_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_072_critical_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_073_critical_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_074_moderate_isolated_critical_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_075_high_isolated_critical_strained_open,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_076_critical_isolated_critical_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_077_low_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_078_moderate_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_079_high_multi_risk_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_080_critical_multi_risk_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_081_moderate_stable_strained_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_082_moderate_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_083_high_stable_adequate_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_084_high_stable_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_085_low_isolated_high_critical_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_086_moderate_isolated_high_critical_critical,patient_risk;flow_prediction;staffing;bed_management,,False,
without_follow_up_tracking,3,mixed_087_high_isolated_high_strained_tight,patient_risk;flow_prediction;staffing;bed_management,,False,
